Sequence,ExpectedTotal_ms,Network_ms,JitterSize_pkts,Jitter_ms,Total_ms
3328,13,0.117,0,0,12.117
3329,13,0.142,0,0,12.142
3330,13,0.053,1,4,16.053
3331,13,8.087,1,4,24.087
3332,13,4.359,2,8,24.359
3333,13,0.913,3,12,24.913
3334,13,7.408,0,0,19.408
3335,13,3.849,1,4,19.849
3336,13,0.097,2,8,20.097
3337,13,0.146,0,0,12.146
3338,13,0.061,1,4,16.061
3339,13,10.585,1,4,26.585
3340,13,6.877,2,8,26.877
3341,13,3.432,3,12,27.432
3342,13,10.405,0,0,22.405
3343,13,6.893,1,4,22.893
3344,13,3.159,2,8,23.159
3345,13,0.141,0,0,12.141
3346,13,0.056,1,4,16.056
3347,13,12.502,1,4,28.502
3348,13,8.799,2,8,28.799
3349,13,0.128,0,0,12.128
3350,13,0.049,1,4,16.049
3351,13,3.218,1,4,19.218
3352,13,0.112,0,0,12.112
3353,13,0.124,0,0,12.124
3354,13,13.758,0,0,25.758
3355,13,10.187,1,4,26.187
3356,13,6.358,2,8,26.358
3357,13,0.12,0,0,12.12
3358,13,0.045,1,4,16.045
3359,13,5.116,1,4,21.116
3360,13,0.991,2,8,20.991
3361,13,0.159,0,0,12.159
3362,13,15.18,0,0,27.18
3363,13,11.613,1,4,27.613
3364,13,5.769,2,8,25.769
3365,13,0.194,0,0,12.194
3366,13,9.509,0,0,21.509
3367,13,5.94,1,4,21.94
3368,13,1.177,2,8,21.177
3369,13,0.127,0,0,12.127
3370,13,0.049,1,4,16.049
3371,13,8.337,1,4,24.337
3372,13,4.639,2,8,24.639
3373,13,1.183,3,12,25.183
3374,13,8.316,0,0,20.316
3375,13,4.763,1,4,20.763
3376,13,0.525,2,8,20.525
3377,13,0.118,0,0,12.118
3378,13,0.05,1,4,16.05
3379,13,10.501,1,4,26.501
3380,13,6.788,2,8,26.788
3381,13,3.34,3,12,27.34
3382,13,10.948,0,0,22.948
3383,13,7.389,1,4,23.389
3384,13,3.683,2,8,23.683
3385,13,0.131,0,0,12.131
3386,13,0.05,1,4,16.05
3387,13,12.502,1,4,28.502
3388,13,8.797,2,8,28.797
3389,13,0.133,0,0,12.133
3390,13,0.053,1,4,16.053
3391,13,2.829,1,4,18.829
3392,13,0.113,0,0,12.113
3393,13,0.125,0,0,12.125
3394,13,13.433,0,0,25.433
3395,13,9.87,1,4,25.87
3396,13,6.138,2,8,26.138
3397,13,0.162,0,0,12.162
3398,13,0.046,1,4,16.046
3399,13,4.782,1,4,20.782
3400,13,1.122,2,8,21.122
3401,13,0.159,3,12,24.159
3402,13,2.887,0,0,14.887
3403,13,0.177,0,0,12.177
3404,13,0.111,0,0,12.111
3405,13,0.31,0,0,12.31
3406,13,9.719,0,0,21.719
3407,13,6.154,1,4,22.154
3408,13,2.4,2,8,22.4
3409,13,0.16,0,0,12.16
3410,13,0.038,1,4,16.038
3411,13,8.209,1,4,24.209
3412,13,4.514,2,8,24.514
3413,13,0.178,0,0,12.178
3414,13,2.99,0,0,14.99
3415,13,0.104,0,0,12.104
3416,13,0.108,0,0,12.108
3417,13,0.106,0,0,12.106
3418,13,9.799,0,0,21.799
3419,13,6.231,1,4,22.231
3420,13,2.511,2,8,22.511
3421,13,0.15,0,0,12.15
3422,13,5.239,0,0,17.239
3423,13,1.675,1,4,17.675
3424,13,0.11,0,0,12.11
3425,13,0.145,0,0,12.145
3426,13,12.089,0,0,24.089
3427,13,8.518,1,4,24.518
3428,13,4.77,2,8,24.77
3429,13,0.125,0,0,12.125
3430,13,0.048,1,4,16.048
3431,13,2.698,1,4,18.698
3432,13,0.111,0,0,12.111
3433,13,0.127,0,0,12.127
3434,13,12.283,0,0,24.283
3435,13,8.714,1,4,24.714
3436,13,4.988,2,8,24.988
3437,13,0.125,0,0,12.125
3438,13,8.484,0,0,20.484
3439,13,4.943,1,4,20.943
3440,13,1.219,2,8,21.219
3441,13,0.121,0,0,12.121
3442,13,15.403,0,0,27.403
3443,13,11.817,1,4,27.817
3444,13,8.088,2,8,28.088
3445,13,0.214,3,12,24.214
3446,13,0.116,4,16,28.116
3447,13,7.002,1,4,23.002
3448,13,3.271,2,8,23.271
3449,13,0.125,0,0,12.125
3450,13,0.061,1,4,16.061
3451,13,8.477,1,4,24.477
3452,13,4.785,2,8,24.785
3453,13,1.33,3,12,25.33
3454,13,8.366,0,0,20.366
3455,13,3.367,1,4,19.367
3456,13,0.108,0,0,12.108
3457,13,0.131,0,0,12.131
3458,13,0.065,1,4,16.065
3459,13,10.182,1,4,26.182
3460,13,6.354,2,8,26.354
3461,13,3.023,3,12,27.023
3462,13,10.123,0,0,22.123
3463,13,6.559,1,4,22.559
3464,13,0.131,0,0,12.131
3465,13,0.123,0,0,12.123
3466,13,13.504,0,0,25.504
3467,13,9.945,1,4,25.945
3468,13,6.222,2,8,26.222
3469,13,0.136,0,0,12.136
3470,13,0.053,1,4,16.053
3471,13,2.724,1,4,18.724
3472,13,0.106,0,0,12.106
3473,13,0.129,0,0,12.129
3474,13,2.562,0,0,14.562
3475,13,0.114,0,0,12.114
3476,13,0.156,0,0,12.156
3477,13,0.142,0,0,12.142
3478,13,8.779,0,0,20.779
3479,13,5.25,1,4,21.25
3480,13,1.525,2,8,21.525
3481,13,0.121,0,0,12.121
3482,13,4.91,0,0,16.91
3483,13,1.343,1,4,17.343
3484,13,0.117,0,0,12.117
3485,13,0.162,0,0,12.162
3486,13,0.052,1,4,16.052
3487,13,6.882,1,4,22.882
3488,13,3.186,2,8,23.186
3489,13,0.14,0,0,12.14
3490,13,0.06,1,4,16.06
3491,13,0.113,0,0,12.113
3492,13,0.103,0,0,12.103
3493,13,0.125,0,0,12.125
3494,13,8.377,0,0,20.377
3495,13,4.814,1,4,20.814
3496,13,1.082,2,8,21.082
3497,13,0.142,0,0,12.142
3498,13,0.058,1,4,16.058
3499,13,10.689,1,4,26.689
3500,13,6.984,2,8,26.984
3501,13,4.773,3,12,28.773
3502,13,1.197,4,16,29.197
3503,13,6.975,1,4,22.975
3504,13,3.27,2,8,23.27
3505,13,0.16,0,0,12.16
3506,13,15.214,0,0,27.214
3507,13,11.654,1,4,27.654
3508,13,7.95,2,8,27.95
3509,13,0.127,0,0,12.127
3510,13,0.048,1,4,16.048
3511,13,2.887,1,4,18.887
3512,13,0.108,0,0,12.108
3513,13,0.132,0,0,12.132
3514,13,10.556,0,0,22.556
3515,13,7.053,1,4,23.053
3516,13,3.34,2,8,23.34
3517,13,0.393,0,0,12.393
3518,13,4.684,0,0,16.684
3519,13,1.118,1,4,17.118
3520,13,0.112,0,0,12.112
3521,13,0.18,0,0,12.18
3522,13,9.779,0,0,21.779
3523,13,6.214,1,4,22.214
3524,13,2.495,2,8,22.495
3525,13,0.326,0,0,12.326
3526,13,5.145,0,0,17.145
3527,13,1.588,1,4,17.588
3528,13,0.113,0,0,12.113
3529,13,0.154,0,0,12.154
3530,13,0.06,1,4,16.06
3531,13,8.136,1,4,24.136
3532,13,4.433,2,8,24.433
3533,13,0.984,3,12,24.984
3534,13,7.582,0,0,19.582
3535,13,4.014,1,4,20.014
3536,13,0.198,2,8,20.198
3537,13,0.13,0,0,12.13
3538,13,0.051,1,4,16.051
3539,13,10.448,1,4,26.448
3540,13,6.679,2,8,26.679
3541,13,3.259,3,12,27.259
3542,13,10.231,0,0,22.231
3543,13,5.897,1,4,21.897
3544,13,2.177,2,8,22.177
3545,13,0.126,0,0,12.126
3546,13,0.061,1,4,16.061
3547,13,12.473,1,4,28.473
3548,13,8.757,2,8,28.757
3549,13,0.124,0,0,12.124
3550,13,0.063,1,4,16.063
3551,13,3.319,1,4,19.319
3552,13,0.107,0,0,12.107
3553,13,0.128,0,0,12.128
3554,13,13.758,0,0,25.758
3555,13,9.986,1,4,25.986
3556,13,6.217,2,8,26.217
3557,13,0.121,0,0,12.121
3558,13,0.066,1,4,16.066
3559,13,3.24,1,4,19.24
3560,13,0.112,0,0,12.112
3561,13,0.128,0,0,12.128
3562,13,13.566,0,0,25.566
3563,13,10.005,1,4,26.005
3564,13,5.153,2,8,25.153
3565,13,0.103,3,12,24.103
3566,13,8.783,0,0,20.783
3567,13,5.322,1,4,21.322
3568,13,1.504,2,8,21.504
3569,13,0.144,0,0,12.144
3570,13,0.052,1,4,16.052
3571,13,6.99,1,4,22.99
3572,13,3.133,2,8,23.133
3573,13,0.099,0,0,12.099
3574,13,6.958,0,0,18.958
3575,13,3.391,1,4,19.391
3576,13,0.13,0,0,12.13
3577,13,0.158,0,0,12.158
3578,13,13.897,0,0,25.897
3579,13,10.328,1,4,26.328
3580,13,5.94,2,8,25.94
3581,13,2.737,3,12,26.737
3582,13,9.691,0,0,21.691
3583,13,6.126,1,4,22.126
3584,13,2.409,2,8,22.409
3585,13,0.132,0,0,12.132
3586,13,0.054,1,4,16.054
3587,13,12.331,1,4,28.331
3588,13,8.627,2,8,28.627
3589,13,0.12,0,0,12.12
3590,13,0.049,1,4,16.049
3591,13,2.681,1,4,18.681
3592,13,0.144,0,0,12.144
3593,13,0.127,0,0,12.127
3594,13,13.029,0,0,25.029
3595,13,9.44,1,4,25.44
3596,13,5.71,2,8,25.71
3597,13,0.117,0,0,12.117
3598,13,0.053,1,4,16.053
3599,13,5.182,1,4,21.182
3600,13,1.477,2,8,21.477
3601,13,0.152,0,0,12.152
3602,13,15.389,0,0,27.389
3603,13,11.83,1,4,27.83
3604,13,8.104,2,8,28.104
3605,13,0.122,0,0,12.122
3606,13,0.101,1,4,16.101
3607,13,6.345,1,4,22.345
3608,13,2.642,2,8,22.642
3609,13,0.146,0,0,12.146
3610,13,0.091,1,4,16.091
3611,13,8.244,1,4,24.244
3612,13,4.556,2,8,24.556
3613,13,0.203,0,0,12.203
3614,13,5.878,0,0,17.878
3615,13,2.316,1,4,18.316
3616,13,0.115,0,0,12.115
3617,13,0.148,0,0,12.148
3618,13,12.422,0,0,24.422
3619,13,8.866,1,4,24.866
3620,13,5.188,2,8,25.188
3621,13,1.685,3,12,25.685
3622,13,8.517,0,0,20.517
3623,13,4.96,1,4,20.96
3624,13,1.242,2,8,21.242
3625,13,0.122,0,0,12.122
3626,13,15.198,0,0,27.198
3627,13,11.63,1,4,27.63
3628,13,7.902,2,8,27.902
3629,13,0.129,0,0,12.129
3630,13,0.058,1,4,16.058
3631,13,2.828,1,4,18.828
3632,13,0.123,0,0,12.123
3633,13,0.121,0,0,12.121
3634,13,13.392,0,0,25.392
3635,13,9.824,1,4,25.824
3636,13,6.071,2,8,26.071
3637,13,0.124,0,0,12.124
3638,13,0.061,1,4,16.061
3639,13,5.092,1,4,21.092
3640,13,1.422,2,8,21.422
3641,13,0.113,0,0,12.113
3642,13,15.697,0,0,27.697
3643,13,12.111,1,4,28.111
3644,13,8.401,2,8,28.401
3645,13,0.192,3,12,24.192
3646,13,0.094,4,16,28.094
3647,13,6.59,1,4,22.59
3648,13,2.818,2,8,22.818
3649,13,0.139,0,0,12.139
3650,13,0.059,1,4,16.059
3651,13,8.011,1,4,24.011
3652,13,4.318,2,8,24.318
3653,13,0.854,3,12,24.854
3654,13,8.069,0,0,20.069
3655,13,4.479,1,4,20.479
3656,13,0.552,2,8,20.552
3657,13,0.142,0,0,12.142
3658,13,0.059,1,4,16.059
3659,13,8.612,1,4,24.612
3660,13,4.905,2,8,24.905
3661,13,1.461,3,12,25.461
3662,13,8.499,0,0,20.499
3663,13,4.935,1,4,20.935
3664,13,0.14,0,0,12.14
3665,13,0.143,0,0,12.143
3666,13,13.595,0,0,25.595
3667,13,10.024,1,4,26.024
3668,13,6.255,2,8,26.255
3669,13,0.122,0,0,12.122
3670,13,0.062,1,4,16.062
3671,13,2.1,1,4,18.1
3672,13,0.129,0,0,12.129
3673,13,0.116,0,0,12.116
3674,13,12.694,0,0,24.694
3675,13,9.141,1,4,25.141
3676,13,5.384,2,8,25.384
3677,13,0.143,0,0,12.143
3678,13,0.056,1,4,16.056
3679,13,5.368,1,4,21.368
3680,13,0.131,0,0,12.131
3681,13,0.142,0,0,12.142
3682,13,5.058,0,0,17.058
3683,13,1.497,1,4,17.497
3684,13,0.21,0,0,12.21
3685,13,0.127,0,0,12.127
3686,13,1.308,0,0,13.308
3687,13,0.147,0,0,12.147
3688,13,0.163,0,0,12.163
3689,13,0.177,0,0,12.177
3690,13,6.43,0,0,18.43
3691,13,2.865,1,4,18.865
3692,13,0.12,0,0,12.12
3693,13,0.144,0,0,12.144
3694,13,2.74,0,0,14.74
3695,13,0.15,0,0,12.15
3696,13,0.121,0,0,12.121
3697,13,0.132,0,0,12.132
3698,13,8.895,0,0,20.895
3699,13,5.329,1,4,21.329
3700,13,1.604,2,8,21.604
3701,13,0.655,3,12,24.655
3702,13,4.578,0,0,16.578
3703,13,0.96,1,4,16.96
3704,13,0.133,0,0,12.133
3705,13,0.151,0,0,12.151
3706,13,9.588,0,0,21.588
3707,13,6.025,1,4,22.025
3708,13,0.137,0,0,12.137
3709,13,0.139,0,0,12.139
3710,13,1.571,0,0,13.571
3711,13,0.128,0,0,12.128
3712,13,0.156,0,0,12.156
3713,13,0.147,0,0,12.147
3714,13,0.11,0,0,12.11
3715,13,0.113,0,0,12.113
3716,13,0.302,0,0,12.302
3717,13,0.203,0,0,12.203
3718,13,2.842,0,0,14.842
3719,13,0.111,0,0,12.111
3720,13,0.138,0,0,12.138
3721,13,0.139,0,0,12.139
3722,13,0.14,0,0,12.14
3723,13,0.16,0,0,12.16
3724,13,0.161,0,0,12.161
3725,13,0.122,0,0,12.122
3726,13,0.116,0,0,12.116
3727,13,0.116,0,0,12.116
3728,13,0.148,0,0,12.148
3729,13,0.146,0,0,12.146
3730,13,0.142,0,0,12.142
3731,13,0.116,0,0,12.116
3732,13,0.23,0,0,12.23
3733,13,0.11,0,0,12.11
3734,13,1.148,0,0,13.148
3735,13,0.12,0,0,12.12
3736,13,0.155,0,0,12.155
3737,13,0.132,0,0,12.132
3738,13,8.007,0,0,20.007
3739,13,4.439,1,4,20.439
3740,13,0.721,2,8,20.721
3741,13,0.17,0,0,12.17
3742,13,4.037,0,0,16.037
3743,13,0.422,1,4,16.422
3744,13,0.116,0,0,12.116
3745,13,0.12,0,0,12.12
3746,13,10.806,0,0,22.806
3747,13,7.241,1,4,23.241
3748,13,3.509,2,8,23.509
3749,13,0.295,0,0,12.295
3750,13,6.661,0,0,18.661
3751,13,16.637,1,4,32.637
3752,13,11.404,2,8,31.404
3753,13,4.348,3,12,28.348
3754,13,7.221,0,0,19.221
3755,13,3.543,1,4,19.543
3756,13,0.268,0,0,12.268
3757,13,0.126,0,0,12.126
3758,13,3.392,0,0,15.392
3759,13,0.116,0,0,12.116
3760,13,0.116,0,0,12.116
3761,13,0.039,0,0,12.039
3762,13,10.259,0,0,22.259
3763,13,6.022,1,4,22.022
3764,13,2.315,2,8,22.315
3765,13,0.099,0,0,12.099
3766,13,5.908,0,0,17.908
3767,13,1.666,1,4,17.666
3768,13,0.13,0,0,12.13
3769,13,0.108,0,0,12.108
3770,13,12.237,0,0,24.237
3771,13,7.599,1,4,23.599
3772,13,3.853,2,8,23.853
3773,13,0.418,3,12,24.418
3774,13,7.427,0,0,19.427
3775,13,3.868,1,4,19.868
3776,13,0.121,2,8,20.121
3777,13,0.126,0,0,12.126
3778,13,0.051,1,4,16.051
3779,13,10.548,1,4,26.548
3780,13,6.705,2,8,26.705
3781,13,3.384,3,12,27.384
3782,13,10.476,0,0,22.476
3783,13,6.911,1,4,22.911
3784,13,3.209,2,8,23.209
3785,13,0.116,0,0,12.116
3786,13,0.044,1,4,16.044
3787,13,12.131,1,4,28.131
3788,13,8.436,2,8,28.436
3789,13,0.105,0,0,12.105
3790,13,0.035,1,4,16.035
3791,13,3.344,1,4,19.344
3792,13,0.21,0,0,12.21
3793,13,0.167,0,0,12.167
3794,13,3.003,0,0,15.003
3795,13,0.108,0,0,12.108
3796,13,0.077,0,0,12.077
3797,13,0.12,0,0,12.12
3798,13,0.048,1,4,16.048
3799,13,5.365,1,4,21.365
3800,13,1.67,2,8,21.67
3801,13,0.319,3,12,24.319
3802,13,5.284,0,0,17.284
3803,13,1.718,1,4,17.718
3804,13,0.083,0,0,12.083
3805,13,0.153,0,0,12.153
3806,13,0.041,1,4,16.041
3807,13,6.679,1,4,22.679
3808,13,2.56,2,8,22.56
3809,13,0.16,0,0,12.16
3810,13,0.079,1,4,16.079
3811,13,0.067,0,0,12.067
3812,13,0.047,0,0,12.047
3813,13,0.157,0,0,12.157
3814,13,6.601,0,0,18.601
3815,13,3.033,1,4,19.033
3816,13,0.061,0,0,12.061
3817,13,0.136,0,0,12.136
3818,13,13.667,0,0,25.667
3819,13,10.027,1,4,26.027
3820,13,6.331,2,8,26.331
3821,13,2.847,3,12,26.847
3822,13,9.671,0,0,21.671
3823,13,6.103,1,4,22.103
3824,13,2.365,2,8,22.365
3825,13,0.152,0,0,12.152
3826,13,15.005,0,0,27.005
3827,13,11.385,1,4,27.385
3828,13,7.668,2,8,27.668
3829,13,0.118,0,0,12.118
3830,13,0.047,1,4,16.047
3831,13,3.124,1,4,19.124
3832,13,0.057,0,0,12.057
3833,13,0.098,0,0,12.098
3834,13,13.736,0,0,25.736
3835,13,10.166,1,4,26.166
3836,13,6.452,2,8,26.452
3837,13,0.159,0,0,12.159
3838,13,8.682,0,0,20.682
3839,13,5.116,1,4,21.116
3840,13,1.411,2,8,21.411
3841,13,0.077,0,0,12.077
3842,13,15.566,0,0,27.566
3843,13,11.994,1,4,27.994
3844,13,8.269,2,8,28.269
3845,13,0.481,3,12,24.481
3846,13,0.335,4,16,28.335
3847,13,7.316,1,4,23.316
3848,13,3.622,2,8,23.622
3849,13,0.164,0,0,12.164
3850,13,11.919,0,0,23.919
3851,13,9.398,1,4,25.398
3852,13,5.696,2,8,25.696
3853,13,2.229,3,12,26.229
3854,13,8.186,0,0,20.186
3855,13,4.615,1,4,20.615
3856,13,0.907,2,8,20.907
3857,13,0.124,0,0,12.124
3858,13,0.056,1,4,16.056
3859,13,9.875,1,4,25.875
3860,13,6.188,2,8,26.188
3861,13,2.734,3,12,26.734
3862,13,9.79,0,0,21.79
3863,13,6.233,1,4,22.233
3864,13,1.404,2,8,21.404
3865,13,0.114,0,0,12.114
3866,13,15.78,0,0,27.78
3867,13,12.21,1,4,28.21
3868,13,6.926,2,8,26.926
3869,13,0.116,0,0,12.116
3870,13,0.052,1,4,16.052
3871,13,3.053,1,4,19.053
3872,13,0.09,0,0,12.09
3873,13,0.133,0,0,12.133
3874,13,13.65,0,0,25.65
3875,13,10.078,1,4,26.078
3876,13,6.351,2,8,26.351
3877,13,0.108,0,0,12.108
3878,13,0.038,1,4,16.038
3879,13,5.383,1,4,21.383
3880,13,1.614,2,8,21.614
3881,13,0.092,0,0,12.092
3882,13,15.95,0,0,27.95
3883,13,12.381,1,4,28.381
3884,13,8.71,2,8,28.71
3885,13,0.48,3,12,24.48
3886,13,0.341,4,16,28.341
3887,13,7.404,1,4,23.404
3888,13,3.753,2,8,23.753
3889,13,0.14,0,0,12.14
3890,13,0.06,1,4,16.06
3891,13,8.718,1,4,24.718
3892,13,4.993,2,8,24.993
3893,13,1.55,3,12,25.55
3894,13,8.82,0,0,20.82
3895,13,5.264,1,4,21.264
3896,13,1.583,2,8,21.583
3897,13,0.172,0,0,12.172
3898,13,0.064,1,4,16.064
3899,13,10.57,1,4,26.57
3900,13,6.876,2,8,26.876
3901,13,4.59,3,12,28.59
3902,13,1.008,4,16,29.008
3903,13,6.877,1,4,22.877
3904,13,3.172,2,8,23.172
3905,13,0.201,0,0,12.201
3906,13,0.069,1,4,16.069
3907,13,11.891,1,4,27.891
3908,13,8.215,2,8,28.215
3909,13,0.121,0,0,12.121
3910,13,0.054,1,4,16.054
3911,13,3.309,1,4,19.309
3912,13,0.083,0,0,12.083
3913,13,0.605,0,0,12.605
3914,13,12.436,0,0,24.436
3915,13,8.871,1,4,24.871
3916,13,5.161,2,8,25.161
3917,13,0.146,0,0,12.146
3918,13,8.207,0,0,20.207
3919,13,4.642,1,4,20.642
3920,13,0.967,2,8,20.967
3921,13,0.072,0,0,12.072
3922,13,15.687,0,0,27.687
3923,13,12.126,1,4,28.126
3924,13,8.429,2,8,28.429
3925,13,0.172,0,0,12.172
3926,13,0.045,1,4,16.045
3927,13,5.531,1,4,21.531
3928,13,1.836,2,8,21.836
3929,13,0.12,0,0,12.12
3930,13,0.051,1,4,16.051
3931,13,8.715,1,4,24.715
3932,13,5.021,2,8,25.021
3933,13,1.552,3,12,25.552
3934,13,8.604,0,0,20.604
3935,13,5.035,1,4,21.035
3936,13,1.308,2,8,21.308
3937,13,0.203,0,0,12.203
3938,13,13.64,0,0,25.64
3939,13,10.07,1,4,26.07
3940,13,6.335,2,8,26.335
3941,13,2.886,3,12,26.886
3942,13,9.941,0,0,21.941
3943,13,6.37,1,4,22.37
3944,13,2.656,2,8,22.656
3945,13,0.102,0,0,12.102
3946,13,0.04,1,4,16.04
3947,13,12.632,1,4,28.632
3948,13,8.938,2,8,28.938
3949,13,0.15,0,0,12.15
3950,13,0.068,1,4,16.068
3951,13,2.903,1,4,18.903
3952,13,0.07,0,0,12.07
3953,13,0.072,0,0,12.072
3954,13,2.883,0,0,14.883
3955,13,0.172,0,0,12.172
3956,13,0.174,0,0,12.174
3957,13,0.137,0,0,12.137
3958,13,0.075,1,4,16.075
3959,13,5.381,1,4,21.381
3960,13,1.692,2,8,21.692
3961,13,0.075,0,0,12.075
3962,13,15.96,0,0,27.96
3963,13,12.39,1,4,28.39
3964,13,7.829,2,8,27.829
3965,13,0.458,3,12,24.458
3966,13,0.337,4,16,28.337
3967,13,7.215,1,4,23.215
3968,13,3.469,2,8,23.469
3969,13,0.115,0,0,12.115
3970,13,0.07,1,4,16.07
3971,13,8.077,1,4,24.077
3972,13,4.374,2,8,24.374
3973,13,0.916,3,12,24.916
3974,13,7.906,0,0,19.906
3975,13,4.337,1,4,20.337
3976,13,0.616,2,8,20.616
3977,13,0.127,0,0,12.127
3978,13,0.05,1,4,16.05
3979,13,10.697,1,4,26.697
3980,13,6.97,2,8,26.97
3981,13,3.535,3,12,27.535
3982,13,0.09,1,4,16.09
3983,13,7.103,1,4,23.103
3984,13,3.408,2,8,23.408
3985,13,0.13,0,0,12.13
3986,13,0.052,1,4,16.052
3987,13,12.295,1,4,28.295
3988,13,8.629,2,8,28.629
3989,13,0.116,0,0,12.116
3990,13,0.055,1,4,16.055
3991,13,3.413,1,4,19.413
3992,13,0.111,0,0,12.111
3993,13,0.11,0,0,12.11
3994,13,13.857,0,0,25.857
3995,13,10.3,1,4,26.3
3996,13,6.603,2,8,26.603
3997,13,0.141,0,0,12.141
3998,13,0.064,1,4,16.064
3999,13,4.815,1,4,20.815
4000,13,1.162,2,8,21.162
4001,13,0.315,3,12,24.315
4002,13,15.292,0,0,27.292
4003,13,11.724,1,4,27.724
4004,13,7.989,2,8,27.989
4005,13,0.118,0,0,12.118
4006,13,0.027,1,4,16.027
4007,13,6.713,1,4,22.713
4008,13,3.049,2,8,23.049
4009,13,0.14,0,0,12.14
4010,13,0.059,1,4,16.059
4011,13,8.515,1,4,24.515
4012,13,4.838,2,8,24.838
4013,13,0.171,0,0,12.171
4014,13,5.771,0,0,17.771
4015,13,2.203,1,4,18.203
4016,13,0.059,0,0,12.059
4017,13,0.117,0,0,12.117
4018,13,12.95,0,0,24.95
4019,13,9.389,1,4,25.389
4020,13,5.657,2,8,25.657
4021,13,2.212,3,12,26.212
4022,13,9.011,0,0,21.011
4023,13,5.445,1,4,21.445
4024,13,1.709,2,8,21.709
4025,13,0.158,0,0,12.158
4026,13,0.069,1,4,16.069
4027,13,11.816,1,4,27.816
4028,13,8.136,2,8,28.136
4029,13,0.12,0,0,12.12
4030,13,0.048,1,4,16.048
4031,13,3.264,1,4,19.264
4032,13,0.054,0,0,12.054
4033,13,0.334,0,0,12.334
4034,13,3.072,0,0,15.072
4035,13,0.067,0,0,12.067
4036,13,0.065,0,0,12.065
4037,13,0.163,0,0,12.163
4038,13,0.055,1,4,16.055
4039,13,4.396,1,4,20.396
4040,13,0.681,2,8,20.681
4041,13,0.079,0,0,12.079
4042,13,4.327,0,0,16.327
4043,13,0.753,1,4,16.753
4044,13,0.087,0,0,12.087
4045,13,0.14,0,0,12.14
4046,13,0.038,1,4,16.038
4047,13,7.03,1,4,23.03
4048,13,3.336,2,8,23.336
4049,13,0.162,0,0,12.162
4050,13,0.055,1,4,16.055
4051,13,0.094,0,0,12.094
4052,13,0.045,0,0,12.045
4053,13,0.176,0,0,12.176
4054,13,7.763,0,0,19.763
4055,13,4.174,1,4,20.174
4056,13,0.455,2,8,20.455
4057,13,0.144,0,0,12.144
4058,13,0.06,1,4,16.06
4059,13,10.643,1,4,26.643
4060,13,6.925,2,8,26.925
4061,13,3.482,3,12,27.482
4062,13,10.455,0,0,22.455
4063,13,6.892,1,4,22.892
4064,13,2.102,2,8,22.102
4065,13,0.14,0,0,12.14
4066,13,0.061,1,4,16.061
4067,13,12.702,1,4,28.702
4068,13,8.985,2,8,28.985
4069,13,0.138,0,0,12.138
4070,13,0.061,1,4,16.061
4071,13,3.029,1,4,19.029
4072,13,0.085,0,0,12.085
4073,13,0.109,0,0,12.109
4074,13,13.704,0,0,25.704
4075,13,10.133,1,4,26.133
4076,13,6.411,2,8,26.411
4077,13,0.124,0,0,12.124
4078,13,0.044,1,4,16.044
4079,13,5.352,1,4,21.352
4080,13,1.634,2,8,21.634
4081,13,0.081,0,0,12.081
4082,13,15.89,0,0,27.89
4083,13,12.326,1,4,28.326
4084,13,8.606,2,8,28.606
4085,13,0.508,3,12,24.508
4086,13,0.339,4,16,28.339
4087,13,7.305,1,4,23.305
4088,13,3.661,2,8,23.661
4089,13,0.113,0,0,12.113
4090,13,0.045,1,4,16.045
4091,13,8.767,1,4,24.767
4092,13,5.053,2,8,25.053
4093,13,1.606,3,12,25.606
4094,13,8.691,0,0,20.691
4095,13,5.13,1,4,21.13
4096,13,1.445,2,8,21.445
4097,13,0.117,0,0,12.117
4098,13,0.051,1,4,16.051
4099,13,10.665,1,4,26.665
4100,13,6.967,2,8,26.967
4101,13,4.543,3,12,28.543
4102,13,0.96,4,16,28.96
4103,13,7.032,1,4,23.032
4104,13,3.354,2,8,23.354
4105,13,0.123,0,0,12.123
4106,13,0.051,1,4,16.051
4107,13,12.712,1,4,28.712
4108,13,9.018,2,8,29.018
4109,13,0.109,0,0,12.109
4110,13,0.041,1,4,16.041
4111,13,3.417,1,4,19.417
4112,13,0.072,0,0,12.072
4113,13,0.188,0,0,12.188
4114,13,12.022,0,0,24.022
4115,13,8.461,1,4,24.461
4116,13,4.742,2,8,24.742
4117,13,0.114,0,0,12.114
4118,13,8.186,0,0,20.186
4119,13,4.62,1,4,20.62
4120,13,0.926,2,8,20.926
4121,13,0.075,0,0,12.075
4122,13,15.511,0,0,27.511
4123,13,11.953,1,4,27.953
4124,13,8.282,2,8,28.282
4125,13,0.107,0,0,12.107
4126,13,0.037,1,4,16.037
4127,13,6.046,1,4,22.046
4128,13,2.354,2,8,22.354
4129,13,0.143,0,0,12.143
4130,13,0.06,1,4,16.06
4131,13,8.821,1,4,24.821
4132,13,5.161,2,8,25.161
4133,13,1.681,3,12,25.681
4134,13,8.548,0,0,20.548
4135,13,4.977,1,4,20.977
4136,13,1.269,2,8,21.269
4137,13,0.15,0,0,12.15
4138,13,0.068,1,4,16.068
4139,13,0.081,0,0,12.081
4140,13,0.047,0,0,12.047
4141,13,0.055,0,0,12.055
4142,13,9.928,0,0,21.928
4143,13,6.356,1,4,22.356
4144,13,2.665,2,8,22.665
4145,13,0.104,0,0,12.104
4146,13,0.042,1,4,16.042
4147,13,2.113,1,4,18.113
